episode_id,seat,turn,replay_index,day,money,hands,hires_today,unlocked_quadrants,animals,pastures,plants,wheat_reserve,wheat_shed,fertilizer_shed,milk_shed,wool_shed,wheat_price,strawberry_price,melon_price
92993619,0,576,577,24,74304.0,7,7,3,"{""COW"":9,""SHEEP"":4}",13,62,14,14,18,0,0,45,7,10
92993619,0,719,719,29,107253.0,10,10,3,"{""COW"":9,""SHEEP"":4}",13,1,0,0,0,0,0,35,87,25
92993619,1,0,1,0,27.0,5,5,1,{},0,0,4,4,0,0,0,28,128,256
92993619,1,24,25,1,26.0,1,1,1,"{""COW"":1,""SHEEP"":4}",5,10,0,0,0,0,0,28,132,260
92993619,1,96,97,4,490.0,3,3,1,"{""COW"":1,""SHEEP"":3}",5,14,8,8,0,0,0,32,149,266
92993619,1,192,193,8,153.0,6,6,2,"{""COW"":5,""SHEEP"":3}",10,32,15,15,0,0,0,35,173,270
92993619,1,288,289,12,6979.0,8,8,3,"{""COW"":7,""SHEEP"":3}",13,48,23,23,15,0,0,37,198,228
92993619,1,384,385,16,21142.0,5,5,3,"{""COW"":7,""SHEEP"":3}",13,48,35,35,3,0,0,39,204,232
92993619,1,480,481,20,39920.0,7,7,3,"{""COW"":7,""SHEEP"":4}",14,47,46,46,12,0,0,42,160,235
92993619,1,576,577,24,57179.0,6,6,3,"{""COW"":7,""SHEEP"":4}",14,54,46,46,8,0,0,45,7,10
92993619,1,719,719,29,83212.0,10,10,3,"{""COW"":7,""SHEEP"":4}",14,3,16,16,0,0,0,35,87,25
92994559,0,0,1,0,27.0,4,4,1,{},0,0,4,4,0,0,0,29,128,256
92994559,0,24,25,1,26.0,1,1,1,"{""COW"":1,""SHEEP"":4}",5,10,0,0,0,0,0,28,132,260
92994559,0,96,97,4,492.0,3,3,1,"{""COW"":1,""SHEEP"":3}",5,14,8,8,0,0,0,32,149,266
92994559,0,192,193,8,165.0,6,6,2,"{""COW"":5,""SHEEP"":3}",10,33,15,15,0,0,0,34,173,270
92994559,0,288,289,12,6389.0,8,8,3,"{""COW"":6,""SHEEP"":3}",12,60,25,25,15,0,0,37,189,228
92994559,0,384,385,16,19733.0,6,6,3,"{""COW"":6,""SHEEP"":3}",12,60,36,36,7,0,0,39,187,232
92994559,0,480,481,20,38070.0,7,7,3,"{""COW"":6,""SHEEP"":3}",12,60,48,48,9,0,0,42,101,235
92994559,0,576,577,24,55499.0,7,7,3,"{""COW"":7,""SHEEP"":3}",13,61,50,50,10,0,0,44,9,10
92994559,0,719,719,29,85907.0,10,10,3,"{""COW"":7,""SHEEP"":3}",13,1,0,0,0,0,0,22,107,25
92994559,1,0,1,0,7.0,4,4,1,{},0,0,14,14,0,0,0,29,128,256
92994559,1,24,25,1,5.0,1,1,1,"{""COW"":1,""SHEEP"":4}",5,10,0,0,0,0,0,28,132,260
92994559,1,96,97,4,662.0,3,3,1,"{""COW"":1,""SHEEP"":4}",5,14,6,6,0,0,0,32,149,266
92994559,1,192,193,8,611.0,6,6,2,"{""COW"":6,""SHEEP"":4}",10,33,11,11,0,0,0,34,173,270
92994559,1,288,289,12,7615.0,8,8,3,"{""COW"":8,""SHEEP"":4}",12,63,13,13,15,0,0,37,189,228
92994559,1,384,385,16,21522.0,6,6,3,"{""COW"":8,""SHEEP"":4}",12,63,13,13,15,0,0,39,187,232
92994559,1,480,481,20,46664.0,7,7,3,"{""COW"":8,""SHEEP"":4}",12,63,13,13,20,0,0,42,101,235
92994559,1,576,577,24,66523.0,7,7,3,"{""COW"":9,""SHEEP"":4}",13,62,14,14,13,0,0,44,9,10
92994559,1,719,719,29,103620.0,10,10,3,"{""COW"":9,""SHEEP"":4}",13,1,0,0,0,0,0,22,107,25
92995487,0,0,1,0,10.0,4,4,1,{},0,0,5,5,0,0,0,28,128,256
92995487,0,24,25,1,9.0,1,1,1,"{""COW"":1,""SHEEP"":4}",5,10,0,0,0,0,0,28,132,260
92995487,0,96,97,4,666.0,3,3,1,"{""COW"":1,""SHEEP"":4}",5,14,6,6,0,0,0,32,149,266
92995487,0,192,193,8,690.0,6,6,2,"{""COW"":6,""SHEEP"":4}",10,32,11,11,0,0,0,34,181,270
92995487,0,288,289,12,6978.0,8,8,3,"{""COW"":8,""SHEEP"":4}",12,62,13,13,24,0,0,38,214,171
92995487,0,384,385,16,21807.0,6,6,3,"{""COW"":8,""SHEEP"":4}",12,62,13,13,24,0,0,41,232,178
92995487,0,480,481,20,50679.0,7,7,3,"{""COW"":8,""SHEEP"":4}",12,62,13,13,25,0,0,44,235,84
92995487,0,576,577,24,82949.0,7,7,3,"{""COW"":9,""SHEEP"":4}",13,62,14,14,20,0,0,46,213,10
92995487,0,719,719,29,116297.0,10,10,3,"{""COW"":9,""SHEEP"":4}",13,1,0,0,0,0,0,40,234,25
92995487,1,0,1,0,19.0,5,5,1,{},1,0,5,5,0,0,0,28,128,256
92995487,1,24,25,1,19.0,0,0,1,"{""COW"":2,""SHEEP"":2}",4,19,3,0,0,0,0,28,132,260
92995487,1,96,97,4,139.0,5,5,1,"{""COW"":3,""SHEEP"":2}",5,19,6,6,0,0,0,32,149,266
92995487,1,192,193,8,203.0,5,5,2,"{""COW"":6,""SHEEP"":3}",10,30,10,9,0,0,0,34,181,270
92995487,1,288,289,12,15422.0,5,5,3,"{""COW"":10,""SHEEP"":4}",14,51,14,8,18,0,0,38,214,171
92995487,1,384,385,16,29354.0,5,5,3,"{""COW"":10,""SHEEP"":4}",14,55,30,24,6,0,0,41,232,178
92995487,1,480,481,20,57646.0,5,5,3,"{""COW"":10,""SHEEP"":4}",14,58,24,18,0,0,0,44,235,84
92995487,1,576,577,24,85713.0,5,5,3,"{""COW"":10,""SHEEP"":4}",14,57,15,9,11,0,0,46,213,10
92995487,1,719,719,29,116963.0,8,8,3,"{""COW"":10,""SHEEP"":4}",14,1,0,0,0,0,0,40,234,25
92996437,0,0,1,0,19.0,5,5,1,{},0,0,5,5,0,0,0,28,128,256
92996437,0,24,25,1,19.0,0,0,1,"{""COW"":2,""SHEEP"":2}",6,19,1,1,0,0,0,28,132,260
92996437,0,96,97,4,787.0,4,4,1,"{""COW"":2,""SHEEP"":2}",6,19,5,5,0,0,0,32,149,266
92996437,0,192,193,8,101.0,5,5,2,"{""COW"":4,""SHEEP"":2}",12,38,9,9,0,0,0,35,181,270
92996437,0,288,289,12,10828.0,7,7,3,"{""COW"":8,""SHEEP"":6}",14,61,22,22,8,6,0,39,206,171
92996437,0,384,385,16,15236.0,7,7,3,"{""COW"":8,""SHEEP"":6}",14,61,22,22,19,1,0,43,227,178
92996437,0,480,481,20,31815.0,7,7,3,"{""COW"":8,""SHEEP"":6}",14,61,27,27,24,0,0,47,204,184
92996437,0,576,577,24,48637.0,6,6,3,"{""COW"":8,""SHEEP"":6}",14,56,33,33,5,0,0,51,62,7
92996437,0,719,719,29,70485.0,11,11,3,"{""COW"":8,""SHEEP"":6}",14,4,0,0,0,0,0,47,43,22
92996437,1,0,1,0,10.0,4,4,1,{},0,0,5,5,0,0,0,28,128,256
92996437,1,24,25,1,9.0,1,1,1,"{""COW"":1,""SHEEP"":4}",5,10,0,0,0,0,0,28,132,260
92996437,1,96,97,4,665.0,3,3,1,"{""COW"":1,""SHEEP"":4}",5,14,6,6,0,0,0,32,149,266
92996437,1,192,193,8,793.0,6,6,2,"{""COW"":6,""SHEEP"":4}",10,33,11,11,0,0,0,35,181,270
92996437,1,288,289,12,6736.0,8,8,3,"{""COW"":8,""SHEEP"":4}",12,63,13,13,24,0,0,39,206,171
92996437,1,384,385,16,18197.0,6,6,3,"{""COW"":8,""SHEEP"":4}",12,63,13,13,24,0,0,43,227,178
92996437,1,480,481,20,36361.0,7,7,3,"{""COW"":8,""SHEEP"":4}",12,63,13,13,24,0,0,47,204,184
92996437,1,576,577,24,62664.0,7,7,3,"{""COW"":9,""SHEEP"":4}",13,62,14,14,18,0,0,51,62,7
92996437,1,719,719,29,83080.0,10,10,3,"{""COW"":9,""SHEEP"":4}",13,1,0,0,0,0,0,47,43,22
92996602,0,0,1,0,10.0,4,4,1,{},0,0,5,5,0,0,0,28,128,256
92996602,0,24,25,1,9.0,1,1,1,"{""COW"":1,""SHEEP"":4}",5,10,0,0,0,0,0,28,132,260
92996602,0,96,97,4,665.0,3,3,1,"{""COW"":1,""SHEEP"":4}",5,14,6,6,0,0,0,32,139,266
92996602,0,192,193,8,783.0,6,6,2,"{""COW"":6,""SHEEP"":4}",10,33,11,11,0,0,0,35,159,270
92996602,0,288,289,12,7303.0,8,8,3,"{""COW"":8,""SHEEP"":4}",12,63,13,13,24,0,0,39,180,171
92996602,0,384,385,16,22521.0,6,6,3,"{""COW"":8,""SHEEP"":4}",12,63,13,13,24,0,0,43,197,178
92996602,0,480,481,20,50593.0,7,7,3,"{""COW"":8,""SHEEP"":4}",12,63,13,13,24,0,0,47,87,184
92996602,0,576,577,24,68266.0,7,7,3,"{""COW"":9,""SHEEP"":4}",13,62,14,14,18,0,0,51,7,10
92996602,0,719,719,29,105988.0,10,10,3,"{""COW"":9,""SHEEP"":4}",13,1,0,0,0,0,0,48,5,25
92996602,1,0,1,0,19.0,5,5,1,{},0,0,5,5,0,0,0,28,128,256
92996602,1,24,25,1,19.0,0,0,1,"{""COW"":2,""SHEEP"":2}",6,19,1,1,0,0,0,28,132,260
92996602,1,96,97,4,787.0,4,4,1,"{""COW"":2,""SHEEP"":2}",6,19,5,5,0,0,0,32,139,266
92996602,1,192,193,8,111.0,5,5,2,"{""COW"":4,""SHEEP"":2}",12,38,9,9,0,0,0,35,159,270
92996602,1,288,289,12,11590.0,7,7,3,"{""COW"":8,""SHEEP"":6}",14,61,14,14,8,6,0,39,180,171
92996602,1,384,385,16,20519.0,7,7,3,"{""COW"":8,""SHEEP"":6}",14,61,14,14,19,1,0,43,197,178
92996602,1,480,481,20,45337.0,7,7,3,"{""COW"":8,""SHEEP"":6}",14,61,14,14,24,1,0,47,87,184
92996602,1,576,577,24,57086.0,6,6,3,"{""COW"":8,""SHEEP"":6}",14,57,14,14,5,3,0,51,7,10
92996602,1,719,719,29,88419.0,11,11,3,"{""COW"":8,""SHEEP"":6}",14,4,0,0,0,0,0,48,5,25
92997365,0,0,1,0,2.0,5,5,1,{},0,0,14,14,0,0,0,29,128,256
92997365,0,24,25,1,0.0,1,1,1,"{""COW"":1,""SHEEP"":4}",5,10,0,0,0,0,0,28,132,260
92997365,0,96,97,4,500.0,3,3,1,"{""COW"":1,""SHEEP"":4}",5,14,11,11,0,0,0,32,149,266
92997365,0,192,193,8,611.0,6,6,2,"{""COW"":6,""SHEEP"":4}",10,33,12,12,0,0,0,33,173,270
92997365,0,288,289,12,6770.0,8,8,3,"{""COW"":8,""SHEEP"":4}",12,61,16,16,12,6,0,35,198,228
92997365,0,384,385,16,16500.0,6,6,3,"{""COW"":8,""SHEEP"":4}",12,61,38,38,15,3,16,38,214,232
92997365,0,480,481,20,47144.0,7,7,3,"{""COW"":8,""SHEEP"":4}",12,61,44,44,15,8,4,40,183,235
92997365,0,576,577,24,77934.0,7,7,3,"{""COW"":8,""SHEEP"":4}",13,62,36,36,11,6,12,42,70,10
92997365,0,719,719,29,117016.0,10,10,3,"{""COW"":8,""SHEEP"":4}",13,1,0,0,0,0,0,21,172,25
92997365,1,0,1,0,27.0,4,4,1,{},0,0,4,4,0,0,0,29,128,256
92997365,1,24,25,1,26.0,1,1,1,"{""COW"":1,""SHEEP"":4}",5,10,0,0,0,0,0,28,132,260
92997365,1,96,97,4,488.0,3,3,1,"{""COW"":1,""SHEEP"":3}",5,14,8,8,0,0,0,32,149,266
92997365,1,192,193,8,164.0,6,6,2,"{""COW"":5,""SHEEP"":3}",10,33,15,15,0,0,0,33,173,270
92997365,1,288,289,12,6311.0,8,8,3,"{""COW"":6,""SHEEP"":3}",12,61,25,25,15,0,0,35,198,228
92997365,1,384,385,16,19967.0,6,6,3,"{""COW"":6,""SHEEP"":3}",12,61,36,36,7,0,0,38,214,232
92997365,1,480,481,20,40041.0,7,7,3,"{""COW"":6,""SHEEP"":3}",12,61,48,48,9,0,0,40,183,235
92997365,1,576,577,24,67749.0,7,7,3,"{""COW"":7,""SHEEP"":3}",13,61,50,50,10,0,0,42,70,10
92997365,1,719,719,29,95854.0,10,10,3,"{""COW"":7,""SHEEP"":3}",13,1,0,0,0,0,0,21,172,25
92998312,0,0,1,0,10.0,4,4,1,{},0,0,5,5,0,0,0,28,128,256
92998312,0,24,25,1,9.0,1,1,1,"{""COW"":1,""SHEEP"":4}",5,10,0,0,0,0,0,28,132,260
92998312,0,96,97,4,664.0,3,3,1,"{""COW"":1,""SHEEP"":4}",5,14,6,6,0,0,0,32,149,266
92998312,0,192,193,8,593.0,6,6,2,"{""COW"":6,""SHEEP"":4}",10,33,11,11,0,0,0,35,181,270
92998312,0,288,289,12,6498.0,8,8,3,"{""COW"":8,""SHEEP"":4}",12,63,13,13,24,0,0,38,214,228
92998312,0,384,385,16,18712.0,6,6,3,"{""COW"":8,""SHEEP"":4}",12,63,13,13,24,0,0,41,235,232
92998312,0,480,481,20,38989.0,7,7,3,"{""COW"":8,""SHEEP"":4}",12,63,13,13,24,0,0,44,229,235
92998312,0,576,577,24,74813.0,7,7,3,"{""COW"":9,""SHEEP"":4}",13,62,14,14,18,0,0,47,195,10
92998312,0,719,719,29,100607.0,10,10,3,"{""COW"":9,""SHEEP"":4}",13,1,0,0,0,0,0,37,215,25
92998312,1,0,1,0,27.0,5,5,1,{},0,0,4,4,0,0,0,28,128,256
92998312,1,24,25,1,26.0,1,1,1,"{""COW"":1,""SHEEP"":4}",5,10,0,0,0,0,0,28,132,260
92998312,1,96,97,4,490.0,3,3,1,"{""COW"":1,""SHEEP"":3}",5,14,8,8,0,0,0,32,149,266
92998312,1,192,193,8,147.0,6,6,2,"{""COW"":5,""SHEEP"":3}",10,33,15,15,0,0,0,35,181,270
92998312,1,288,289,12,6880.0,8,8,3,"{""COW"":6,""SHEEP"":3}",13,50,27,27,14,0,0,38,214,228
92998312,1,384,385,16,18690.0,5,5,3,"{""COW"":6,""SHEEP"":3}",13,50,43,43,0,0,0,41,235,232
92998312,1,480,481,20,28833.0,7,7,3,"{""COW"":6,""SHEEP"":4}",14,49,58,58,11,0,0,44,229,235
92998312,1,576,577,24,47633.0,6,6,3,"{""COW"":6,""SHEEP"":4}",14,53,49,49,6,0,0,47,195,10
92998312,1,719,719,29,63644.0,10,10,3,"{""COW"":6,""SHEEP"":4}",14,3,20,20,0,0,0,37,215,25
92999242,0,0,1,0,10.0,4,4,1,{},0,0,5,5,0,0,0,28,128,256
92999242,0,24,25,1,9.0,1,1,1,"{""COW"":1,""SHEEP"":4}",5,10,0,0,0,0,0,28,132,260
92999242,0,96,97,4,664.0,3,3,1,"{""COW"":1,""SHEEP"":4}",5,14,6,6,0,0,0,32,149,266
92999242,0,192,193,8,598.0,6,6,2,"{""COW"":6,""SHEEP"":4}",10,32,11,11,0,0,0,35,181,270
92999242,0,288,289,12,6718.0,8,8,3,"{""COW"":8,""SHEEP"":4}",12,62,13,13,24,0,0,38,206,228
92999242,0,384,385,16,19826.0,6,6,3,"{""COW"":8,""SHEEP"":4}",12,62,13,13,25,0,0,40,223,232
92999242,0,480,481,20,44911.0,7,7,3,"{""COW"":8,""SHEEP"":4}",12,62,13,13,26,0,0,42,214,235
92999242,0,576,577,24,83553.0,7,7,3,"{""COW"":9,""SHEEP"":4}",13,62,14,14,20,0,0,44,178,28
92999242,0,719,719,29,116691.0,10,10,3,"{""COW"":9,""SHEEP"":4}",13,1,0,0,0,0,0,32,214,43
92999242,1,0,1,0,27.0,5,5,1,{},0,0,4,4,0,0,0,28,128,256
92999242,1,24,25,1,26.0,1,1,1,"{""COW"":1,""SHEEP"":4}",5,10,0,0,0,0,0,28,132,260
92999242,1,96,97,4,490.0,3,3,1,"{""COW"":1,""SHEEP"":3}",5,14,8,8,0,0,0,32,149,266
92999242,1,192,193,8,153.0,6,6,2,"{""COW"":5,""SHEEP"":3}",10,33,15,15,0,0,0,35,181,270
92999242,1,288,289,12,6916.0,8,8,3,"{""COW"":7,""SHEEP"":3}",13,48,23,23,15,0,0,38,206,228
92999242,1,384,385,16,20391.0,5,5,3,"{""COW"":7,""SHEEP"":3}",13,48,35,35,3,0,0,40,223,232
92999242,1,480,481,20,38013.0,7,7,3,"{""COW"":7,""SHEEP"":4}",14,47,46,46,12,0,0,42,214,235
92999242,1,576,577,24,62434.0,6,6,3,"{""COW"":7,""SHEEP"":4}",14,54,46,46,7,0,0,44,178,28
92999242,1,719,719,29,86628.0,10,10,3,"{""COW"":7,""SHEEP"":4}",14,3,17,17,0,0,0,32,214,43
93000180,0,0,1,0,4.0,4,4,1,{},0,0,5,5,0,0,0,28,128,256
93000180,0,24,25,1,3.0,1,1,1,"{""COW"":1,""SHEEP"":4}",5,10,0,0,0,0,0,28,132,260
93000180,0,96,97,4,655.0,3,3,1,"{""COW"":1,""SHEEP"":4}",5,14,6,6,0,0,0,32,149,266
93000180,0,192,193,8,543.0,6,6,2,"{""COW"":6,""SHEEP"":4}",10,33,11,11,0,0,0,35,173,270
93000180,0,288,289,12,6362.0,8,8,3,"{""COW"":8,""SHEEP"":4}",12,63,13,13,24,0,0,38,189,228
93000180,0,384,385,16,20283.0,6,6,3,"{""COW"":8,""SHEEP"":4}",12,63,13,13,24,0,0,41,187,232
93000180,0,480,481,20,45193.0,7,7,3,"{""COW"":8,""SHEEP"":4}",12,63,13,13,24,0,0,44,72,218
93000180,0,576,577,24,62039.0,7,7,3,"{""COW"":9,""SHEEP"":4}",13,62,14,14,18,0,0,47,5,7
93000180,0,719,719,29,98074.0,10,10,3,"{""COW"":9,""SHEEP"":4}",13,1,0,0,0,0,0,39,55,7
93000180,1,0,1,0,5.0,5,5,1,{},0,0,5,5,0,0,0,28,128,256
93000180,1,24,25,1,4.0,1,1,1,"{""COW"":1,""SHEEP"":4}",5,10,0,0,0,0,0,28,132,260
93000180,1,96,97,4,656.0,3,3,1,"{""COW"":1,""SHEEP"":4}",5,14,6,6,0,0,0,32,149,266
93000180,1,192,193,8,654.0,6,6,2,"{""COW"":6,""SHEEP"":4}",10,33,11,11,0,0,0,35,173,270
93000180,1,288,289,12,7365.0,8,8,3,"{""COW"":8,""SHEEP"":4}",12,52,13,13,24,0,0,38,189,228
93000180,1,384,385,16,22741.0,5,5,3,"{""COW"":8,""SHEEP"":4}",12,52,13,13,24,0,0,41,187,232
93000180,1,480,481,20,47315.0,7,7,3,"{""COW"":8,""SHEEP"":4}",12,52,13,13,27,0,0,44,72,218
93000180,1,576,577,24,63375.0,7,7,3,"{""COW"":9,""SHEEP"":4}",13,50,13,13,37,0,0,47,5,7
93000180,1,719,719,29,95196.0,10,10,3,"{""COW"":6,""SHEEP"":4}",14,5,0,0,0,0,0,39,55,7
93001112,0,0,1,0,10.0,4,4,1,{},0,0,5,5,0,0,0,28,128,256
93001112,0,24,25,1,9.0,1,1,1,"{""COW"":1,""SHEEP"":4}",5,10,0,0,0,0,0,28,132,260
93001112,0,96,97,4,666.0,3,3,1,"{""COW"":1,""SHEEP"":4}",5,14,6,6,0,0,0,32,149,266
93001112,0,192,193,8,614.0,6,6,2,"{""COW"":6,""SHEEP"":4}",10,33,11,11,0,0,0,34,173,270
93001112,0,288,289,12,6891.0,8,8,3,"{""COW"":8,""SHEEP"":4}",12,63,13,13,24,0,0,36,198,228
93001112,0,384,385,16,23784.0,6,6,3,"{""COW"":8,""SHEEP"":4}",12,63,13,13,24,0,0,37,207,232
93001112,0,480,481,20,54776.0,7,7,3,"{""COW"":8,""SHEEP"":4}",12,63,13,13,24,0,0,39,179,235
93001112,0,576,577,24,88521.0,7,7,3,"{""COW"":9,""SHEEP"":4}",13,62,14,14,18,0,0,41,11,10
93001112,0,719,719,29,127215.0,10,10,3,"{""COW"":9,""SHEEP"":4}",13,1,0,0,0,0,0,21,118,25
93001112,1,0,1,0,27.0,5,5,1,{},0,0,4,4,0,0,0,28,128,256
93001112,1,24,25,1,26.0,1,1,1,"{""COW"":1,""SHEEP"":4}",5,10,0,0,0,0,0,28,132,260
93001112,1,96,97,4,492.0,3,3,1,"{""COW"":1,""SHEEP"":3}",5,14,8,8,0,0,0,32,149,266
93001112,1,192,193,8,167.0,6,6,2,"{""COW"":5,""SHEEP"":3}",10,33,15,15,0,0,0,34,173,270
93001112,1,288,289,12,7118.0,8,8,3,"{""COW"":6,""SHEEP"":3}",12,55,20,20,15,0,0,36,198,228
93001112,1,384,385,16,22853.0,5,5,3,"{""COW"":6,""SHEEP"":3}",12,55,31,31,4,0,0,37,207,232
93001112,1,480,481,20,43761.0,7,7,3,"{""COW"":6,""SHEEP"":3}",12,55,43,43,11,0,0,39,179,235
93001112,1,576,577,24,67029.0,7,7,3,"{""COW"":6,""SHEEP"":3}",13,52,50,50,12,0,0,41,11,10
93001112,1,719,719,29,94235.0,10,10,3,"{""COW"":6,""SHEEP"":3}",13,3,17,17,0,0,0,21,118,25
93405504,0,0,1,0,398.0,5,5,1,{},0,0,0,0,0,0,0,27,128,256
93405504,0,24,25,1,10.0,3,3,1,"{""COW"":2,""SHEEP"":2}",6,16,8,8,0,0,0,29,132,260
93405504,0,96,97,4,95.0,3,3,1,"{""COW"":3,""SHEEP"":2}",6,19,10,6,0,0,0,32,139,266
93405504,0,192,193,8,222.0,8,8,2,"{""COW"":6,""SHEEP"":5}",11,19,10,6,0,0,0,34,145,270
93405504,0,288,289,12,11745.0,8,8,3,"{""COW"":6,""SHEEP"":9}",15,34,30,26,12,0,0,39,167,208
93405504,0,384,385,16,30601.0,8,8,3,"{""COW"":6,""SHEEP"":9}",15,51,47,43,9,0,0,43,166,205
93405504,0,480,481,20,55872.0,4,4,3,"{""COW"":6,""SHEEP"":9}",15,50,38,34,10,0,0,46,5,164
93405504,0,576,577,24,69396.0,4,4,3,"{""COW"":6,""SHEEP"":9}",15,51,34,30,0,0,0,48,9,10
93405504,0,719,719,29,93101.0,10,10,3,"{""COW"":6,""SHEEP"":9}",15,0,18,18,0,0,0,44,87,25
93405504,1,0,1,0,10.0,4,4,1,{},0,0,5,5,0,0,0,27,128,256
93405504,1,24,25,1,9.0,1,1,1,"{""COW"":1,""SHEEP"":4}",5,10,0,0,0,0,0,29,132,260
93405504,1,96,97,4,665.0,3,3,1,"{""COW"":1,""SHEEP"":4}",5,14,6,6,0,0,0,32,139,266
93405504,1,192,193,8,1444.0,6,6,2,"{""COW"":6,""SHEEP"":4}",10,33,11,11,0,0,0,34,145,270
93405504,1,288,289,12,9632.0,8,8,3,"{""COW"":8,""SHEEP"":4}",12,63,13,13,24,0,0,39,167,208
93405504,1,384,385,16,27815.0,6,6,3,"{""COW"":8,""SHEEP"":4}",12,63,13,13,24,0,0,43,166,205
93405504,1,480,481,20,43121.0,7,7,3,"{""COW"":8,""SHEEP"":4}",12,63,13,13,24,0,0,46,5,164
93405504,1,576,577,24,52193.0,7,7,3,"{""COW"":9,""SHEEP"":4}",13,62,14,14,18,0,0,48,9,10
93405504,1,719,719,29,73364.0,10,10,3,"{""COW"":9,""SHEEP"":4}",13,1,0,0,0,0,0,44,87,25
93409876,0,0,1,0,19.0,5,5,1,{},1,0,5,5,0,0,0,28,128,256
93409876,0,24,25,1,19.0,0,0,1,"{""COW"":2,""SHEEP"":2}",4,19,3,0,0,0,0,28,132,260
93409876,0,96,97,4,139.0,5,5,1,"{""COW"":3,""SHEEP"":2}",5,19,6,6,0,0,0,32,139,266
93409876,0,192,193,8,218.0,5,5,2,"{""COW"":6,""SHEEP"":3}",10,30,10,9,0,0,0,33,145,270
93409876,0,288,289,12,13666.0,5,5,3,"{""COW"":10,""SHEEP"":4}",14,52,14,8,18,0,0,37,151,171
93409876,0,384,385,16,20341.0,5,5,3,"{""COW"":10,""SHEEP"":4}",14,55,28,22,0,0,8,39,151,178
93409876,0,480,481,20,30181.0,5,5,3,"{""COW"":10,""SHEEP"":4}",14,58,25,19,11,0,4,40,20,84
93409876,0,576,577,24,32481.0,5,5,3,"{""COW"":10,""SHEEP"":4}",14,52,12,6,4,0,0,41,9,10
93409876,0,719,719,29,41587.0,8,8,3,"{""COW"":10,""SHEEP"":4}",14,1,0,0,0,0,0,32,55,25
93409876,1,0,1,0,10.0,4,4,1,{},0,0,5,5,0,0,0,28,128,256
93409876,1,24,25,1,9.0,1,1,1,"{""COW"":1,""SHEEP"":4}",5,10,0,0,0,0,0,28,132,260
93409876,1,96,97,4,666.0,3,3,1,"{""COW"":1,""SHEEP"":4}",5,14,6,6,0,0,0,32,139,266
93409876,1,192,193,8,693.0,6,6,2,"{""COW"":6,""SHEEP"":4}",10,32,11,11,0,0,0,33,145,270
93409876,1,288,289,12,6294.0,8,8,3,"{""COW"":8,""SHEEP"":4}",12,62,13,13,24,0,0,37,151,171
93409876,1,384,385,16,13638.0,6,6,3,"{""COW"":8,""SHEEP"":4}",12,62,13,13,24,0,0,39,151,178
93409876,1,480,481,20,20007.0,7,7,3,"{""COW"":8,""SHEEP"":4}",12,62,13,13,25,0,0,40,20,84
93409876,1,576,577,24,20027.0,7,7,3,"{""COW"":9,""SHEEP"":4}",13,62,14,14,20,0,0,41,9,10
93409876,1,719,719,29,31998.0,10,10,3,"{""COW"":9,""SHEEP"":4}",13,1,0,0,0,0,0,32,55,25
93418009,0,0,1,0,7.0,4,4,1,{},0,0,5,5,0,0,0,28,128,256
93418009,0,24,25,1,6.0,1,1,1,"{""COW"":1,""SHEEP"":4}",5,10,0,0,0,0,0,28,132,260
93418009,0,96,97,4,658.0,3,3,1,"{""COW"":1,""SHEEP"":4}",5,14,6,6,0,0,0,32,139,266
93418009,0,192,193,8,545.0,6,6,2,"{""COW"":6,""SHEEP"":4}",10,33,11,11,0,0,0,35,145,270
93418009,0,288,289,12,6129.0,8,8,3,"{""COW"":8,""SHEEP"":4}",12,60,13,13,24,0,0,38,168,228
93418009,0,384,385,16,16259.0,6,6,3,"{""COW"":8,""SHEEP"":4}",12,60,13,13,24,0,0,39,176,232
93418009,0,480,481,20,29066.0,7,7,3,"{""COW"":8,""SHEEP"":4}",12,60,13,13,24,0,0,41,39,235
93418009,0,576,577,24,40086.0,7,7,3,"{""COW"":9,""SHEEP"":4}",13,62,14,14,18,0,0,42,9,10
93418009,0,719,719,29,57964.0,10,10,3,"{""COW"":9,""SHEEP"":4}",13,1,0,0,0,0,0,21,74,25
93418009,1,0,1,0,7.0,4,4,1,{},0,0,5,5,0,0,0,28,128,256
93418009,1,24,25,1,6.0,1,1,1,"{""COW"":1,""SHEEP"":4}",5,10,0,0,0,0,0,28,132,260
93418009,1,96,97,4,658.0,3,3,1,"{""COW"":1,""SHEEP"":4}",5,14,6,6,0,0,0,32,139,266
93418009,1,192,193,8,545.0,6,6,2,"{""COW"":6,""SHEEP"":4}",10,33,11,11,0,0,0,35,145,270
93418009,1,288,289,12,6129.0,8,8,3,"{""COW"":8,""SHEEP"":4}",12,60,13,13,24,0,0,38,168,228
93418009,1,384,385,16,16259.0,6,6,3,"{""COW"":8,""SHEEP"":4}",12,60,13,13,24,0,0,39,176,232
93418009,1,480,481,20,29066.0,7,7,3,"{""COW"":8,""SHEEP"":4}",12,60,13,13,24,0,0,41,39,235
93418009,1,576,577,24,40086.0,7,7,3,"{""COW"":9,""SHEEP"":4}",13,62,14,14,18,0,0,42,9,10
93418009,1,719,719,29,57964.0,10,10,3,"{""COW"":9,""SHEEP"":4}",13,1,0,0,0,0,0,21,74,25
93426809,0,0,1,0,7.0,4,4,1,{},0,0,5,5,0,0,0,28,128,256
93426809,0,24,25,1,6.0,1,1,1,"{""COW"":1,""SHEEP"":4}",5,10,0,0,0,0,0,28,132,260
